Lens ID,Publication Year
066-166-825-530-79X,2020
066-191-413-369-770,2019
066-212-797-668-71X,2020
066-214-395-163-347,2021
066-226-130-468-645,2020
066-228-552-990-82X,2019
066-240-958-192-58X,2014
066-241-904-392-759,2020
066-251-521-762-264,2014
066-269-388-733-194,2016
066-278-475-277-590,2016
066-293-182-532-08X,2018
066-310-170-097-14X,2018
066-313-468-136-088,2019
066-340-033-821-012,2015
066-351-999-295-309,2017
066-353-602-130-098,2017
066-354-357-762-757,2016
066-359-447-885-462,2013
066-369-470-227-15X,2013
066-373-023-978-850,2021
066-378-073-165-893,2016
066-409-820-586-093,2016
066-417-998-038-836,2013
066-421-882-785-09X,2020
066-425-583-322-114,2018
066-429-137-932-834,2005
066-429-838-986-798,2015
066-430-434-242-512,2020
066-437-383-426-523,2019
066-442-948-870-055,2018
066-454-255-850-228,2019
066-457-815-727-943,2012
066-514-138-547-440,2018
066-514-253-102-56X,2016
066-528-960-107-690,2011
066-549-262-367-068,2016
066-579-392-641-069,2018
066-596-497-808-501,2014
066-598-289-166-160,2017
066-601-622-704-917,2015
066-605-269-839-199,2014
066-609-057-985-07X,2014
066-645-522-517-318,2017
066-646-761-545-433,2019
066-649-643-483-28X,2019
066-657-603-335-098,2017
066-665-388-359-619,2017
066-690-359-249-407,2020
066-695-312-983-869,2016
066-713-140-847-428,2019
066-726-270-049-259,2019
066-731-201-798-164,2018
066-743-831-470-305,2021
066-749-568-918-762,2016
066-800-726-725-773,2014
066-816-812-533-23X,2020
066-819-404-695-946,2014
066-833-081-145-27X,2014
066-833-084-445-104,2019
066-848-423-179-683,2021
066-850-351-783-760,2015
066-858-611-207-951,2017
066-866-276-419-462,2021
066-871-547-778-149,2018
066-881-212-258-116,2014
066-881-531-453-525,2020
066-900-282-349-620,2018
066-905-635-461-566,2020
066-916-677-698-311,2016
066-928-800-847-131,2012
066-987-935-072-273,2017
066-992-275-702-757,2020
067-005-425-491-591,2012
067-020-304-193-059,2013
067-032-131-864-712,2019
067-041-771-254-247,2015
067-057-641-525-949,2015
067-058-696-012-23X,2013
067-089-196-259-211,2013
067-098-798-689-07X,2015
067-111-339-963-360,2019
067-117-760-765-058,2011
067-136-940-032-867,2020
067-145-693-448-738,2018
067-161-618-177-579,2014
067-163-457-429-155,2014
067-171-586-644-409,2019
067-198-900-719-385,2012
067-217-871-328-019,2017
067-220-042-849-762,2019
067-222-134-608-148,2021
067-227-635-503-507,2020
067-253-166-706-668,2019
067-260-141-719-134,2016
067-264-269-286-831,2020
067-272-718-979-060,2019
067-286-824-728-879,2018
067-308-311-610-159,2017
067-316-734-535-429,2018
067-319-354-283-788,2018
067-334-658-957-53X,2017
067-354-508-319-362,2017
067-369-186-983-114,2015
067-371-371-398-067,2021
067-386-306-115-878,2018
067-389-934-958-343,2021
067-390-041-277-645,2016
067-390-586-440-334,2019
067-400-199-889-12X,2019
067-401-894-479-573,2010
067-406-596-894-165,2015
067-447-234-668-460,2014
067-471-225-082-791,2013
067-502-292-313-683,2018
067-510-819-783-842,2016
067-521-117-654-492,2018
067-521-728-516-160,2019
067-523-756-737-12X,2017
067-535-580-215-149,2015
067-540-210-491-361,2021
067-562-424-753-66X,2014
067-575-501-907-742,2021
067-579-979-957-405,2018
067-587-941-627-339,2020
067-609-660-769-781,1999
067-609-983-698-148,2015
067-613-626-446-518,2020
067-618-275-992-244,1983
067-626-152-661-12X,2018
067-636-002-267-919,2016
067-640-432-401-614,2020
067-642-967-203-111,2019
067-654-945-503-939,2021
067-662-710-162-607,2015
067-668-185-987-690,2013
067-685-216-059-542,2016
067-709-745-821-954,2019
067-716-106-948-33X,2020
067-724-305-660-371,2018
067-727-516-191-580,2020
067-762-865-663-332,2014
067-764-302-778-469,2018
067-770-693-893-464,2020
067-786-591-313-998,2021
067-808-962-224-658,2016
067-816-512-079-879,2019
067-824-791-134-219,2019
067-825-853-128-178,2021
067-831-125-943-677,2012
067-831-637-687-881,2018
067-839-600-702-757,2014
067-858-380-562-783,2020
067-861-010-663-963,2021
067-866-781-975-335,2002
067-895-660-679-014,2020
067-913-770-909-673,2021
067-917-252-458-663,2016
067-923-477-402-979,2017
067-931-776-897-481,2020
067-964-001-514-423,2016
067-982-602-951-900,2016
067-983-176-849-851,2020
067-986-178-103-221,2017
067-988-238-822-412,2017
067-993-761-088-052,2017
068-001-528-031-430,2015
068-001-960-880-837,2020
068-008-615-977-71X,2020
068-014-073-639-951,2015
068-022-411-773-126,2016
068-029-824-616-884,2015
068-038-206-717-447,2013
068-041-181-003-225,2012
068-053-829-950-558,2011
068-069-578-577-088,2012
068-073-276-745-48X,2009
068-076-187-653-982,2016
068-103-601-618-033,2016
068-104-604-393-700,2011
068-134-961-796-96X,2015
068-136-554-279-964,2020
068-146-231-562-350,2021
068-157-488-737-56X,2015
068-178-092-900-925,2012
068-187-868-111-46X,2016
068-191-031-178-322,2021
068-192-117-123-52X,
068-200-415-856-729,2015
068-220-907-775-843,2014
068-225-551-882-746,2009
068-235-166-617-144,2013
068-244-041-572-469,2014
068-247-770-789-442,2019
068-265-689-759-077,2018
068-274-496-630-984,2012
068-284-942-840-906,2014
068-304-051-354-117,2021
068-305-606-145-592,2017
068-305-820-817-695,2018
068-328-120-640-544,2018
068-348-432-141-590,2016
068-398-156-929-335,2019
068-411-414-171-453,2015
068-413-645-304-857,2016
068-436-051-948-198,2014
068-441-534-467-459,2020
068-450-319-790-928,2020
068-453-431-867-319,2017
068-466-009-171-60X,2019
068-474-941-653-217,2018
068-485-137-179-546,2016
068-487-581-786-149,2021
068-499-829-339-675,2017
068-507-945-689-16X,2020
068-511-122-035-669,2004
068-517-398-351-811,2010
068-526-564-633-422,2018
068-527-534-353-66X,2014
068-533-759-508-168,2014
068-534-016-745-108,2015
068-566-962-734-233,2016
068-567-577-160-223,2013
068-593-254-262-822,2020
068-609-148-290-68X,2018
068-619-893-945-008,2019
068-620-880-965-075,2013
068-625-031-841-468,2020
068-633-526-970-739,2016
068-636-406-324-955,2020
068-646-789-691-056,2020
068-648-974-570-933,2018
068-664-462-074-020,2012
068-664-792-713-200,2016
068-666-292-952-044,2017
068-674-197-592-300,2019
068-676-225-956-554,2019
068-681-365-737-261,2014
068-702-851-174-505,2008
068-708-039-153-698,2020
068-758-919-954-43X,2020
068-763-271-111-304,2020
068-782-959-925-828,2011
068-803-364-592-219,2017
068-809-420-488-561,2015
068-821-666-761-275,2017
068-823-633-465-233,2017
068-826-028-823-34X,2021
068-835-455-794-779,2015
068-841-644-124-353,2021
068-859-109-004-515,2013
068-860-062-852-063,2019
068-866-733-238-142,2019
068-873-537-329-739,2018
068-889-000-631-571,2015
068-911-559-919-427,2019
068-914-060-943-667,2016
068-923-489-580-533,2020
068-935-560-533-27X,2015
068-967-507-871-022,2017
068-974-394-936-736,2015
068-979-345-419-09X,2021
068-997-284-327-106,2012
069-005-937-618-261,2017
069-028-832-726-532,2020
069-072-188-020-755,2014
069-079-228-216-261,2015
069-085-252-780-162,2021
069-088-637-589-792,2021
069-099-257-166-417,2016
069-125-595-349-044,2016
069-139-805-275-141,2016
069-169-247-382-977,2020
069-169-733-960-293,2015
069-175-222-391-560,2015
069-179-761-999-661,2016
069-199-968-909-051,2016
069-206-111-876-791,2019
069-224-785-606-666,2012
069-244-694-361-024,2018
069-263-775-230-863,2014
069-279-347-273-687,2019
069-290-969-363-756,2015
069-295-624-482-410,2021
069-295-938-912-006,2018
069-313-008-185-259,2021
069-333-825-913-023,2015
069-338-629-829-02X,2015
069-347-731-288-156,2021
069-359-612-051-39X,2010
069-366-698-837-865,2016
069-378-298-367-639,2016
069-389-528-833-716,2020
069-394-598-004-872,2018
069-396-325-795-92X,2015
069-425-088-608-296,2009
069-443-415-148-16X,2012
069-456-605-342-089,2019
069-462-632-683-410,2019
069-481-361-791-084,2017
069-481-539-212-415,2008
069-495-754-374-158,2019
069-506-906-893-135,2014
069-508-056-952-272,2010
069-539-349-908-154,2018
069-540-022-115-580,2015
069-550-031-619-907,2000
069-552-466-897-198,2021
069-573-262-826-825,2014
069-589-082-998-407,2018
069-606-303-224-539,2021
069-606-329-247-966,2020
069-642-697-482-861,1993
069-649-530-177-760,2013
069-652-331-832-942,2015
069-660-875-690-604,
069-662-862-462-484,2019
069-683-434-947-779,
069-689-141-439-081,2014
069-697-300-914-717,2015
069-702-333-069-488,2017
069-710-300-200-128,2020
069-711-284-290-980,2017
069-717-359-476-972,2021
069-723-618-839-469,2018
069-737-740-144-529,2013
069-753-538-428-798,2020
069-758-694-222-911,2012
069-759-158-186-27X,2020
069-761-615-929-407,2019
069-763-773-423-806,2019
069-777-026-124-711,2020
069-777-606-609-846,2019
069-787-725-020-021,2012
069-793-494-766-07X,2013
069-802-277-323-813,2017
069-809-873-494-223,2013
069-816-374-737-548,2015
069-829-094-377-050,2015
069-832-235-564-819,2020
069-845-803-145-675,2018
069-851-440-999-700,2017
069-866-459-005-659,2021
069-888-591-445-261,2012
069-893-530-903-261,2018
069-899-446-833-51X,2021
069-914-158-081-571,2021
069-924-491-912-227,2021
069-945-022-667-903,2014
069-953-727-047-755,2019
069-961-788-208-508,2021
069-966-441-342-014,2010
069-996-198-040-282,2012
070-004-560-126-400,2017
070-015-596-895-264,2016
070-018-188-364-900,2015
070-032-584-151-713,2014
070-038-573-331-775,
070-046-017-601-674,2015
070-055-808-498-436,2018
070-078-596-875-261,2017
070-090-640-135-431,2019
070-099-160-784-775,2020
070-108-332-142-800,2011
070-118-740-631-856,2020
070-122-855-557-993,
070-144-261-053-55X,2015
070-159-369-364-220,2018
070-210-467-917-205,2010
070-234-458-248-421,2017
070-262-588-923-825,2018
070-271-497-367-303,2015
070-281-298-411-534,2014
070-309-391-738-242,2019
070-310-765-171-139,2017
070-316-721-919-368,2020
070-335-576-524-522,2013
070-351-891-015-760,2012
070-353-702-179-803,2020
070-354-170-578-874,2018
070-356-721-505-065,2018
070-360-838-995-987,2020
070-365-951-813-711,2021
070-375-182-069-586,2021
070-380-573-972-381,2014
070-406-713-756-385,2012
070-415-915-002-957,2017
070-419-461-732-186,2019
070-423-541-009-088,2016
070-438-675-295-085,2018
070-465-161-488-684,2011
070-471-849-735-437,2011
070-497-492-679-684,2014
070-504-108-127-790,2018
070-523-659-107-888,2016
070-541-546-136-921,2013
070-549-300-356-98X,2017
070-550-316-047-549,2019
070-551-256-469-356,2020
070-551-881-662-741,2018
070-554-322-675-750,2018
070-578-232-852-73X,2015
070-608-646-002-772,2019
070-615-829-606-435,2018
070-617-013-390-634,2018
070-638-584-725-154,2014
070-665-947-231-422,2017
070-669-803-714-212,2018
070-680-263-186-988,2019
070-681-633-491-619,2021
070-696-533-872-58X,2019
070-715-317-788-501,2015
070-733-765-779-990,2018
070-740-946-782-529,2013
070-761-557-523-892,2021
070-772-229-380-195,2019
070-774-928-465-111,2015
070-792-647-229-867,2019
070-801-907-038-699,1970
070-805-826-017-018,2015
070-812-258-127-15X,2013
070-818-658-122-638,2014
070-820-176-024-907,2018
070-828-926-707-691,2016
070-829-770-522-571,2019
070-831-926-805-854,2011
070-843-732-884-206,2013
070-858-933-312-388,2015
070-859-070-783-188,2020
070-861-821-574-049,2019
070-890-210-686-714,2019
070-907-268-898-988,2014
070-908-795-327-831,2021
070-919-682-032-467,2013
070-938-074-683-139,2013
070-965-601-302-072,2017
070-975-988-308-127,2009
070-977-921-356-262,1996
070-978-148-565-706,2019
070-983-450-322-920,2019
070-989-464-345-16X,2018
070-992-872-865-735,2014
071-002-477-404-630,2019
071-030-694-511-406,2018
071-038-618-776-900,2017
071-049-916-040-428,2021
071-051-381-676-544,2017
071-073-823-574-455,2017
071-107-809-868-994,2013
071-126-537-605-245,2017
071-127-144-473-418,2021
071-131-682-204-436,2020
071-133-806-368-74X,2004
071-139-732-667-524,2016
071-143-113-822-46X,2014
071-152-337-360-510,2008
071-161-459-456-427,2012
071-180-690-140-218,
071-183-053-491-588,2018
071-210-019-149-042,2013
071-223-453-921-106,2016
071-229-170-824-995,2014
071-257-307-405-221,2009
071-262-105-915-676,2013
071-272-647-200-199,2016
071-280-814-179-586,2017
071-287-216-904-209,2017
071-293-104-234-985,2013
071-344-664-493-579,2019
071-353-273-343-981,2017
071-367-934-878-914,2016
071-378-964-051-700,2018
071-387-002-929-476,2017
071-429-168-778-439,2018
071-440-470-913-037,2018
071-444-923-008-151,2018
071-451-354-003-611,2017
071-460-831-289-654,2015
071-475-651-652-374,2018
071-484-046-660-143,2017
071-487-994-062-614,2014
071-500-519-257-918,1991
071-503-690-333-216,2020
071-517-081-744-519,2011
071-518-556-796-65X,2015
071-520-797-257-211,2017
071-546-609-067-572,2014
071-562-097-843-207,2013
071-569-517-419-093,2015
071-571-522-847-327,2017
071-572-967-224-717,2021
071-573-625-665-488,2017
071-575-250-848-446,2018
071-588-364-140-916,2014
071-591-079-908-444,2018
071-595-546-575-019,2013
071-605-174-800-890,2018
071-606-328-237-24X,
071-659-673-607-378,2018
071-688-580-133-954,2021
071-709-786-988-210,2011
071-715-561-808-435,2019
071-716-430-279-259,2021
071-721-097-654-516,2017
071-734-756-984-256,2015
071-735-274-947-14X,2021
071-745-385-976-591,2013
071-779-828-564-955,2021
071-791-318-728-229,2019
071-805-224-810-058,2016
071-811-961-163-891,2019
071-815-683-751-076,2021
071-816-778-732-809,2017
071-822-170-658-728,2020
071-838-666-634-523,2016
071-848-849-786-959,2020
071-851-191-490-461,2016
071-855-290-033-846,2014
071-855-512-671-895,2020
071-866-117-297-681,2011
071-891-801-066-518,2014
071-900-152-316-768,2006
071-900-806-142-067,2012
071-906-580-534-670,2014
071-911-338-784-336,2015
071-933-877-848-375,2011
071-950-346-894-959,2018
071-975-616-727-749,2020
071-984-647-087-670,2020
072-006-778-780-87X,2017
072-023-592-330-939,2021
072-025-744-179-596,2021
072-038-082-401-84X,2020
072-071-082-673-233,2015
072-079-100-690-739,2013
072-084-769-757-495,2019
072-101-435-426-92X,2013
072-107-626-023-688,2017
072-110-246-386-855,2019
072-111-866-205-511,2015
072-120-064-273-955,
072-127-073-187-284,2015
072-128-970-622-850,2021
072-137-792-589-393,2016
072-138-976-630-324,2021
072-147-314-827-966,2017
072-162-552-233-413,2019
072-168-020-077-314,2017
072-176-326-707-294,2018
072-178-059-110-387,2018
072-198-731-193-677,2017
072-234-772-750-21X,2021
072-246-925-583-685,2021
072-292-811-314-994,2016
072-294-829-096-971,2020
072-318-505-773-730,2014
072-321-268-053-461,2018
072-322-304-411-698,2019
072-326-994-427-870,2019
072-333-415-597-871,2020
072-341-441-370-339,2019
072-344-952-886-883,2016
072-349-148-048-056,2021
072-377-168-346-403,2021
072-390-794-039-861,2019
072-406-498-727-727,2015
072-421-913-071-653,2014
072-440-708-974-136,2016
072-465-299-791-806,
072-469-219-219-032,2015
072-472-116-076-427,2014
072-472-208-840-875,2016
072-517-610-868-485,2017
072-519-258-268-710,2017
072-520-273-957-563,2018
072-528-144-720-726,2012
072-549-158-445-799,2016
072-558-287-947-124,2021
072-560-631-718-869,2015
072-566-352-302-905,2016
072-577-157-727-362,2018
072-579-443-479-91X,2018
072-581-450-324-636,2011
072-595-260-314-039,2016
072-596-109-421-610,2016
072-656-205-924-033,2021
072-656-815-965-393,2017
072-666-712-602-177,2016
072-675-481-021-248,2013
072-678-924-841-75X,2014
072-681-215-111-647,2010
072-707-547-606-884,2015
072-715-496-926-457,2017
072-742-127-623-307,2016
072-764-010-609-365,2018
072-764-362-326-019,2012
072-765-581-696-532,2018
072-781-821-789-499,2019
072-783-649-655-77X,2011
072-804-021-441-530,2018
072-813-970-390-506,2010
072-827-292-473-173,2015
072-835-666-971-282,2012
072-838-865-038-464,2018
072-876-884-038-248,2017
072-880-950-408-334,2016
072-892-565-170-620,2015
072-903-818-094-955,2015
072-905-976-669-952,2016
072-924-651-459-774,2011
072-941-714-594-063,2018
072-945-220-279-483,2012
072-963-088-320-440,2015
072-965-374-738-011,2020
072-967-110-299-931,2015
072-986-455-588-927,2021
072-992-516-771-954,2020
073-045-677-060-177,2014
073-071-895-936-48X,2019
073-089-602-255-441,2013
073-095-946-660-943,2017
073-108-351-935-549,2015
073-115-727-732-324,2017
073-122-042-316-796,2018
073-151-653-435-48X,2020
073-153-583-413-320,2016
073-162-607-029-492,2018
073-166-842-681-227,2021
073-171-219-896-708,2017
073-171-428-224-860,2019
073-174-892-078-979,2016
073-179-787-405-467,2015
073-181-930-175-83X,2015
073-185-689-152-110,2019
073-195-326-496-079,2014
073-200-083-110-242,2014
073-220-276-402-880,2016
073-241-908-041-570,2020
073-244-094-240-637,2011
073-252-157-044-810,2013
073-266-902-740-574,2018
073-274-310-246-767,2020
073-303-550-290-046,2019
073-306-088-394-18X,2020
073-336-761-671-587,2018
073-356-230-835-675,2019
073-379-255-240-469,2020
073-398-213-546-332,2020
073-455-660-927-426,2019
073-456-757-386-819,2014
073-472-201-627-437,2013
073-474-990-135-388,2017
073-490-345-458-029,2019
073-495-242-466-328,2017
073-495-562-776-798,2013
073-511-527-476-199,2012
073-528-069-204-161,2015
073-530-248-853-215,2015
073-530-884-770-242,2021
073-544-689-313-166,2020
073-558-512-093-599,2021
073-562-323-573-325,2016
073-569-901-889-252,2021
073-593-220-734-116,2017
073-619-991-870-792,2015
073-638-618-240-470,2020
073-639-172-318-636,2016
073-666-810-744-474,2017
073-667-853-822-596,2016
073-674-715-225-422,2014
073-684-688-561-672,2016
073-693-811-679-41X,2014
073-696-018-012-808,2014
073-850-599-485-322,2017
073-857-628-923-38X,2018
073-914-380-613-422,2015
073-915-732-873-477,2015
073-922-330-795-299,2013
073-924-338-060-624,2021
073-925-290-632-316,2021
073-925-927-095-256,2019
073-942-623-028-016,2021
073-971-541-251-903,2008
073-975-596-921-44X,2021
073-975-693-801-212,2013
073-983-022-151-773,2021
073-987-755-583-942,2015
073-995-892-934-892,2018
074-015-096-251-249,2014
074-037-643-736-374,2016
074-065-016-832-824,2013
074-068-269-799-835,2013
074-075-868-737-973,2015
074-080-451-879-366,2013
074-083-217-279-147,2014
074-084-686-786-285,2018
074-096-191-313-775,2020
074-096-684-584-573,2021
074-108-164-485-948,2018
074-149-190-744-297,2019
074-156-414-240-094,2018
074-168-198-905-570,2014
074-178-339-329-546,2012
074-187-819-677-894,2018
074-190-024-431-003,2015
074-198-943-827-398,2013
074-233-755-969-381,2012
074-235-131-887-846,2019
074-235-488-025-069,2012
074-248-067-913-650,2015
074-251-058-559-888,2019
074-255-404-625-082,2019
074-271-474-667-325,2018
074-278-141-238-890,2019
074-281-165-875-47X,2019
074-283-587-169-232,2017
074-287-505-015-44X,2016
074-303-217-473-777,2020
074-307-007-216-826,2021
074-320-827-376-485,2020
074-321-293-727-782,2014
074-321-678-104-121,2017
074-323-573-846-304,2013
074-333-571-235-517,2014
074-364-633-702-531,2015
074-370-151-753-943,2011
074-396-080-275-82X,2016
074-412-174-889-002,2017
074-439-030-669-684,2014
074-456-391-016-050,2012
074-461-496-657-539,2019
074-472-147-622-550,2019
074-502-763-865-884,2016
074-518-297-540-21X,2016
074-528-923-004-65X,2006
074-547-194-790-761,2014
074-550-846-491-976,2013
074-550-917-629-494,2018
074-550-992-407-234,2015
074-559-730-004-137,2017
074-560-123-191-75X,2018
074-563-239-733-665,2020
074-565-394-375-705,2021
074-576-204-711-178,2015
074-578-993-255-302,2017
074-589-731-578-754,2019
074-597-077-165-030,2018
074-598-080-092-260,2019
074-606-094-764-918,2020
074-619-498-719-745,2004
074-622-226-698-722,2020
074-623-732-104-653,2018
074-630-694-156-692,2003
074-638-758-676-504,2019
074-667-561-290-539,2019
074-689-156-224-500,2017
074-696-892-741-587,2017
074-717-476-435-847,2020
074-730-041-093-186,2018
074-734-707-796-442,2017
074-761-983-737-602,2020
074-776-120-929-598,2015
074-776-943-371-433,2020
074-796-926-664-945,2017
074-803-400-713-581,2014
074-837-292-459-277,2012
074-841-299-546-551,2018
074-852-024-029-911,2019
074-853-401-091-767,2016
074-864-956-909-343,2020
074-882-007-261-177,2008
074-883-997-887-498,2015
074-916-143-127-338,2018
074-934-023-223-703,2014
074-963-706-704-349,2015
074-969-799-332-982,2020
074-988-602-265-960,2017
074-997-400-250-749,2013
074-997-465-366-443,2012
074-998-690-937-147,2013
075-017-643-172-570,2018
075-039-049-740-747,2014
075-042-226-556-578,2019
075-077-922-346-54X,2017
075-091-038-472-749,2020
075-095-439-937-250,2016
075-100-017-139-906,2021
075-105-709-075-723,2016
075-117-740-952-42X,2013
075-133-916-271-872,2017
075-146-914-478-32X,2019
075-182-022-947-256,2013
075-182-897-709-488,2016
075-186-096-064-630,2012
075-195-719-778-117,2020
075-232-103-746-467,2014
075-249-626-262-032,2014
075-275-878-284-026,2020
075-283-713-932-339,2008
075-300-954-118-196,1986
075-305-356-232-880,2020
075-318-830-117-947,2019
075-321-572-106-096,2016
075-323-407-866-488,2021
075-378-957-653-143,2021
075-401-983-633-229,2015
075-404-253-313-884,2019
075-404-327-792-233,2014
075-409-948-067-627,2020
075-410-724-798-20X,2016
075-417-179-405-23X,2016
075-460-633-756-173,2020
075-472-435-469-382,2018
075-485-754-929-799,2019
075-498-357-490-711,2018
075-516-361-159-497,2013
075-519-016-185-663,2020
075-538-143-458-410,2021
075-549-424-983-629,2013
075-571-027-015-860,2008
075-580-029-874-92X,2016
075-584-242-227-885,2015
075-592-753-426-747,2016
075-617-536-189-181,2014
075-623-556-856-069,2015
075-634-415-176-67X,2021
075-640-167-000-720,2017
075-651-942-578-173,2010
075-688-122-311-253,2011
075-691-106-855-442,2021
075-692-978-673-501,2017
075-693-256-526-985,2019
075-693-613-395-11X,2019
075-722-699-441-155,2015
075-733-307-224-21X,2019
075-734-261-971-934,2019
075-752-449-433-555,2013
075-763-953-817-965,2018
075-776-239-418-353,2021
075-800-006-137-363,2021
075-815-018-572-356,2010
075-836-571-031-160,2015
075-838-474-064-824,2017
075-862-566-933-548,2020
075-886-429-180-144,2017
075-886-997-346-309,2019
075-923-360-542-257,2014
075-944-434-591-522,2020
075-961-625-985-596,2019
075-962-917-012-192,2016
075-980-244-345-96X,2018
075-981-905-831-266,2018
076-001-986-087-52X,2013
076-005-314-449-354,2014
076-026-540-655-351,2014
076-027-959-501-356,2013
076-039-017-758-367,2013
076-045-285-326-430,2014
076-057-827-357-492,2014
076-070-193-041-15X,2015
076-071-851-411-779,2011
076-080-539-349-952,2019
076-098-958-376-483,2019
076-103-192-088-202,2021
076-128-922-844-614,2008
076-143-736-558-636,2015
076-158-850-893-210,2014
076-163-968-662-254,2021
076-166-350-809-414,2015
076-184-297-500-248,2020
076-219-389-310-879,2020
076-226-101-392-189,2015
076-249-318-716-772,2015
076-252-314-621-845,2011
076-262-438-903-093,2018
076-272-302-278-427,2017
076-296-388-614-132,2015
076-302-061-300-455,2017
076-311-037-768-378,2021
076-317-248-735-047,2020
076-322-157-701-796,2021
076-332-198-462-284,2014
076-339-802-019-994,2015
076-340-253-478-458,2014
076-352-717-741-049,2018
076-353-462-910-254,2016
076-361-745-855-195,2016
076-379-882-472-575,2017
076-403-481-714-200,2017
076-430-164-865-420,2020
076-440-661-888-147,2016
076-453-191-733-425,2015
076-464-435-217-667,2014
076-468-324-329-509,2021
076-488-205-480-175,2017
076-506-544-990-379,2017
076-528-469-983-378,2013
076-531-627-812-10X,2008
076-563-045-832-967,2009
076-569-019-388-310,2019
076-601-314-565-030,2017
076-603-974-665-765,2020
076-606-496-303-439,2019
076-622-808-351-06X,2016
076-641-175-873-362,2021
076-647-844-520-28X,2017
076-664-755-903-101,2014
076-673-635-118-736,2020
076-673-725-564-430,2019
076-676-657-183-313,2021
076-683-760-315-666,2015
076-701-605-062-941,2021
076-704-649-997-945,
076-709-087-838-178,2018
076-710-761-486-281,2012
076-713-058-144-312,2010
076-714-524-561-362,2018
076-722-432-047-913,2016
076-730-546-698-044,1996
076-730-870-747-573,2012
076-752-424-358-671,2016
076-778-926-525-113,2012
076-800-618-427-819,2016
076-803-903-518-123,2019
076-845-751-302-168,2019
076-850-009-964-841,2017
076-850-264-248-391,2018
076-872-723-562-070,2017
076-905-875-124-879,2020
076-910-574-098-466,2020
076-928-101-629-533,2016
076-931-554-357-136,2016
076-934-521-319-591,2018
076-942-972-518-717,2018
076-943-050-187-477,2015
076-943-441-045-441,2021
076-948-497-203-368,2018
076-954-429-507-344,2021
076-968-799-826-833,2004
076-972-298-939-356,2020
076-987-031-751-794,2020
076-992-322-855-40X,2019
077-025-493-259-234,2020
077-031-591-427-925,2020
077-042-449-728-43X,2006
077-052-750-134-525,2015
077-059-653-589-116,2012
077-070-332-092-034,2016
077-094-498-776-811,2017
077-098-048-272-550,2021
077-103-256-409-877,2017
077-119-696-480-489,2020
077-121-005-256-043,2021
077-123-783-775-527,2019
077-129-234-320-383,2012
077-151-170-200-649,2021
077-181-801-248-524,2019
077-183-742-288-137,2015
077-194-193-036-327,2018
077-228-699-242-921,2018
077-234-516-755-400,2015
077-235-799-012-133,2021
077-244-172-726-209,2018
077-248-250-357-33X,2016
077-268-330-408-481,2011
077-277-268-366-675,2019
077-286-882-743-295,2021
077-289-756-457-961,2020
077-365-145-562-81X,2013
077-373-431-717-341,2020
077-374-764-993-007,2014
077-383-657-246-465,2017
077-386-128-255-933,2014
077-388-270-485-237,2013
077-408-204-244-289,2021
077-434-884-393-825,2021
077-448-443-837-23X,2013
077-453-049-855-989,2016
077-455-641-128-237,2020
077-456-133-841-014,2021
077-459-470-575-806,2012
077-487-004-767-884,2021
077-499-703-305-206,2016
077-510-018-014-392,2013
077-521-774-312-460,2020
077-524-513-866-231,2011
077-525-746-374-646,2012
077-531-208-218-081,2015
077-531-869-973-383,2018
077-557-792-195-362,2011
077-573-604-212-939,2016
077-603-941-496-658,2019
077-611-606-245-763,2013
077-646-566-296-266,2018
077-650-396-381-282,2019
077-658-100-703-42X,1994
077-658-703-274-177,2019
077-676-555-899-739,2018
077-684-309-213-56X,2017
077-691-145-063-862,2012
077-714-590-180-548,2020
077-717-022-324-586,2009
077-721-542-769-767,2020
077-742-679-329-255,2014
077-752-691-655-669,2019
077-758-310-690-522,2021
077-767-677-866-955,2021
077-770-208-827-555,2016
077-779-380-955-218,2021
077-783-555-606-987,2009
077-793-854-436-905,2013
077-802-407-681-011,2021
077-807-228-548-39X,2017
077-835-047-045-628,2020
077-835-790-140-365,2020
077-837-100-227-930,2014
077-852-245-054-159,2018
077-865-645-922-368,2010
077-868-490-585-62X,2014
077-876-626-514-59X,1987
077-877-639-254-98X,2019
077-881-398-439-95X,2016
077-889-299-168-740,2021
077-890-777-316-591,
077-897-465-375-893,2021
077-921-299-006-01X,2019
077-935-133-900-967,2018
077-942-738-643-495,2016
077-944-862-974-346,2018
077-950-105-176-479,2018
077-952-044-465-494,2014
077-966-110-809-37X,2017
077-984-619-627-236,2020
077-986-635-017-533,2016
077-994-245-862-176,2014
077-995-411-381-082,2015
077-998-298-501-831,2018
078-001-711-698-981,2020
078-023-019-573-901,2016
078-031-457-079-399,2021
078-046-345-225-373,2012
078-053-462-270-849,2015
078-106-871-343-128,2018
078-131-518-292-547,2019
078-136-121-686-92X,2017
078-201-833-501-776,2019
078-204-709-086-943,2017
078-207-670-113-257,2019
078-232-654-001-575,2017
078-244-499-981-419,2017
078-250-192-486-772,2019
078-271-934-748-675,2011
078-297-479-321-201,2020
078-297-560-364-508,2021
078-307-101-745-199,2020
078-321-737-064-170,2013
078-334-903-013-41X,2018
078-343-601-045-242,2019
078-350-502-442-918,2012
078-364-085-174-39X,2015
078-365-845-807-423,2019
078-375-336-122-409,2016
078-392-237-399-693,2021
078-392-901-599-336,2016
078-403-071-206-177,2019
078-404-374-771-936,2019
078-407-023-414-762,
078-434-908-954-92X,2006
078-438-061-214-958,2017
